class_name,id_num,AR,EC,HS,LT,MS,MS*,PSA,PSI,RP
ENGLISH,312,0,0,0,1,0,0,0,0,0
ENGLISH,313,0,0,0,1,0,0,0,0,0
ENGLISH,324,0,0,0,1,0,0,0,0,0
ENGLISH,331,0,0,0,1,0,0,0,0,0
ENGLISH,332,0,0,0,1,0,0,0,0,0
ENGLISH,335,0,0,0,1,0,0,0,0,0
ENGLISH,338,0,0,0,1,0,0,0,0,0
ENGLISH,339,0,0,0,1,0,0,0,0,0
ENGLISH,340,0,0,0,1,0,0,0,0,0
ENGLISH,344,0,0,0,1,0,0,0,0,0
ENGLISH,351,0,0,0,1,0,0,0,0,0
ENGLISH,357,0,0,0,1,0,0,0,0,0
ENGLISH,358,0,0,0,1,0,0,0,0,0
ENGLISH,359,0,0,0,1,0,0,0,0,0
ENGLISH,365,0,0,0,1,0,0,0,0,0
ENGLISH,366,0,0,0,1,0,0,0,0,0
ENGLISH,368,0,0,0,1,0,0,0,0,0
ENGLISH,369,0,0,0,1,0,0,0,0,0
ENGLISH,371,0,0,0,1,0,0,0,0,0
ENGLISH,372,0,0,0,1,0,0,0,0,0
ENGLISH,377,0,0,0,1,0,0,0,0,0
ENGLISH,378,0,0,0,1,0,0,0,0,0
ENGLISH,383,0,0,0,1,0,0,0,0,0
ENGLISH,385,0,0,0,1,0,0,0,0,0
ENGLISH,386,0,0,0,1,0,0,0,0,0
ENVR_SCI,201,0,0,0,0,1,0,0,0,0
ENVR_SCI,202,0,0,0,0,1,0,0,0,0
ENVR_SCI,203,0,0,0,0,1,0,0,0,0
FRENCH,210,0,0,0,1,0,0,0,0,0
FRENCH,271,0,0,0,1,0,0,0,0,0
FRENCH,272,0,0,0,1,0,0,0,0,0
FRENCH,277,0,0,0,1,0,0,0,0,1
FRENCH,278,0,0,0,1,0,0,0,0,0
FRENCH,279,0,0,0,1,0,0,0,0,0
FRENCH,310,0,0,0,1,0,0,0,0,0
FRENCH,312,0,0,0,1,0,0,0,0,0
FRENCH,314,0,0,0,1,0,0,0,0,0
FRENCH,316,0,0,0,1,0,0,0,0,0
FRENCH,320,0,0,0,1,0,0,0,0,0
FRENCH,322,0,0,0,1,0,0,0,0,0
FRENCH,335,0,0,0,1,0,0,0,0,0
FRENCH,344,0,0,0,1,0,0,0,0,0
FRENCH,346,0,0,0,1,0,0,0,0,0
FRENCH,350,0,0,0,1,0,0,0,0,0
FRENCH,360,0,0,0,1,0,0,0,0,0
FRENCH,362,0,0,0,1,0,0,0,0,0
FRENCH,364,0,0,0,1,0,0,0,0,0
FRENCH,365,0,0,0,1,0,0,0,0,0
FRENCH,366,0,0,0,1,0,0,0,0,0
FRENCH,375,0,0,0,1,0,0,0,0,0
FRENCH,382,0,0,0,1,0,0,0,0,0
FRENCH,284,0,0,0,1,0,0,0,0,0
FRENCH,286,0,0,0,1,0,0,0,0,0
GEN_COM,103,0,0,0,1,0,0,0,0,0
GEN_ENG,220,1,0,0,0,0,0,0,0,0
GNDR_ST,230,0,0,1,0,0,0,0,0,0
GNDR_ST,231,1,0,0,1,0,0,0,0,0
GNDR_ST,321,0,0,1,0,0,0,0,0,0
GNDR_ST,324,0,0,1,0,0,0,0,0,0
GNDR_ST,361,0,0,0,1,0,0,0,0,0
GNDR_ST,362,0,0,0,1,0,0,0,0,0
GNDR_ST,391,0,0,0,1,0,0,0,0,0
GEOG,210,0,0,0,0,1,0,0,0,0
GEOG,211,0,0,0,0,1,0,0,0,0
GEOG,235,0,0,0,0,1,0,0,0,0
GEOG,240,0,1,0,0,0,0,0,0,0
GEOG,313,0,0,0,0,1,0,0,0,0
GEOG,341,0,0,0,0,1,0,0,0,0
GERMAN,221,0,0,0,0,1,0,0,0,0
GERMAN,222,0,0,0,1,0,0,0,0,0
GERMAN,223,0,0,0,0,1,0,0,0,0
GERMAN,224,0,0,0,1,0,0,0,0,0
GERMAN,225,0,0,0,0,1,0,0,0,0
GERMAN,226,0,0,0,0,1,0,0,0,0
GERMAN,227,0,0,0,0,1,0,0,0,0
GERMAN,230,0,0,0,0,0,0,0,0,1
GERMAN,232,0,0,0,0,1,0,0,0,0
GERMAN,234,0,0,0,1,0,0,0,0,0
GERMAN,238,0,0,0,0,1,0,0,0,0
GERMAN,240,0,0,0,1,0,0,0,0,0
GERMAN,245,0,0,0,0,1,0,0,0,0
GERMAN,246,0,0,0,0,1,0,0,0,0
GERMAN,321,0,0,0,0,1,0,0,0,0
GERMAN,322,0,0,0,0,1,0,0,0,0
GERMAN,323,0,0,0,0,1,0,0,0,0
GERMAN,324,0,0,0,0,1,0,0,0,0
GERMAN,327,0,0,0,0,1,0,0,0,0
GERMAN,329,0,0,0,0,1,0,0,0,0
GERMAN,333,0,0,0,0,1,0,0,0,0
GERMAN,335,0,0,0,0,1,0,0,0,0
GREEK,301,0,0,0,0,1,0,0,0,0
HISTORY,101,0,0,1,0,0,0,0,0,0
HISTORY,102,0,0,1,0,0,0,0,0,0
HISTORY,103,0,0,1,0,0,0,0,0,0
HISTORY,200,0,0,1,0,0,0,0,0,0
HISTORY,201,0,0,1,0,0,0,0,0,0
HISTORY,203,0,0,1,0,0,0,0,0,0
HISTORY,210,0,0,1,0,0,0,0,0,0
HISTORY,214,0,0,1,0,0,0,0,0,0
HISTORY,216,0,0,1,0,0,0,0,0,0
HISTORY,218,0,0,1,0,0,0,0,0,0
HISTORY,250,0,0,1,0,0,0,0,0,0
HISTORY,255,0,0,1,0,0,0,0,0,0
HISTORY,270,0,0,1,0,0,0,0,0,0
HISTORY,275,0,0,1,0,0,0,0,0,0
HISTORY,281,0,0,1,0,0,0,0,0,0
HISTORY,286,0,0,1,0,0,0,0,0,0
HISTORY,300,0,0,1,0,0,0,0,0,0
HISTORY,303,0,0,1,0,0,0,0,0,0
HISTORY,304,0,0,1,0,0,0,0,0,0
HISTORY,308,0,0,1,0,0,0,0,0,0
HISTORY,311,0,0,1,0,0,0,0,0,0
HISTORY,315,0,0,1,0,0,0,0,0,0
HISTORY,316,0,0,1,0,0,0,0,0,0
HISTORY,317,0,0,1,0,0,0,0,0,0
HISTORY,318,0,0,1,0,0,0,0,0,0
HISTORY,319,0,0,1,0,0,0,0,0,0
HISTORY,321,0,0,1,0,0,0,0,0,0
HISTORY,322,0,0,1,0,0,0,0,0,0
HISTORY,324,0,0,1,0,0,0,0,0,0
HISTORY,325,0,0,1,0,0,0,0,0,0
HISTORY,326,0,0,1,0,0,0,0,0,0
HISTORY,331,0,0,1,0,0,0,0,0,0
HISTORY,332,0,0,1,0,0,0,0,0,0
HISTORY,334,0,0,1,0,0,0,0,0,0
HISTORY,336,0,0,1,0,0,0,0,0,0
HISTORY,337,0,0,1,0,0,0,0,0,0
HISTORY,340,0,0,1,0,0,0,0,0,0
HISTORY,341,0,0,1,0,0,0,0,0,0
HISTORY,342,0,0,1,0,0,0,0,0,0
HISTORY,343,0,0,1,0,0,0,0,0,0
HISTORY,345,0,0,1,0,0,0,0,0,0
HISTORY,347,0,0,1,0,0,0,0,0,0
HISTORY,348,0,0,1,0,0,0,0,0,0
HISTORY,349,0,0,1,0,0,0,0,0,0
HISTORY,356,0,0,1,0,0,0,0,0,0
HISTORY,358,0,0,1,0,0,0,0,0,0
HISTORY,360,0,0,1,0,0,0,0,0,0
HISTORY,361,0,0,1,0,0,0,0,0,0
HISTORY,362,0,0,1,0,0,0,0,0,0
HISTORY,364,0,0,1,0,0,0,0,0,0
HISTORY,365,0,0,1,0,0,0,0,0,0
HISTORY,367,0,0,1,0,0,0,0,0,0
HISTORY,368,0,0,1,0,0,0,0,0,0
HISTORY,370,0,0,1,0,0,0,0,0,0
HISTORY,372,0,0,1,0,0,0,0,0,0
HISTORY,373,0,0,1,0,0,0,0,0,0
HISTORY,379,0,0,1,0,0,0,0,0,0
HISTORY,381,0,0,1,0,0,0,0,0,0
HISTORY,382,0,0,1,0,0,0,0,0,0
HISTORY,383,0,0,1,0,0,0,0,0,0
HISTORY,384,0,0,1,0,0,0,0,0,0
HISTORY,385,0,0,1,0,0,0,0,0,0
HISTORY,392,0,0,1,0,0,0,0,0,0
HISTORY,393,0,0,1,0,0,0,0,0,0
HISTORY,395,0,0,1,0,0,0,0,0,0
IEMS,201,0,0,0,0,0,1,0,0,0
IEMS,210,0,0,0,0,1,0,0,0,0
INTL_ST,201,0,0,1,0,0,0,0,1,0
INTL_ST,202,0,0,0,0,0,0,0,1,0
ITALIAN,202,0,0,0,1,0,0,0,0,0
ITALIAN,204,0,0,0,1,0,0,0,0,0
ITALIAN,270,0,0,0,1,0,0,0,0,0
ITALIAN,275,0,0,0,1,0,0,0,0,0
ITALIAN,290,0,0,0,1,0,0,0,0,0
ITALIAN,360,0,0,0,1,0,0,0,0,0
ITALIAN,370,0,0,0,1,0,0,0,0,0
LATIN,310,0,0,0,1,0,0,0,0,0
LATINO,201,0,0,1,0,0,0,0,0,0
LING,222,0,0,0,0,0,0,1,0,0
LING,243,0,0,0,0,1,0,0,0,0
LING,250,0,0,0,0,1,0,0,0,0
LING,260,0,0,0,0,1,0,0,0,0
MAT_SCI,101,0,0,0,0,1,0,0,0,0
MATH,110,0,0,0,0,1,0,0,0,0
MATH,202,0,0,0,0,0,1,0,0,0
MATH,211,0,0,0,0,1,0,0,0,0
MATH,212,0,0,0,0,1,0,0,0,0
MATH,213,0,0,0,0,1,0,0,0,0
MATH,214,0,0,0,0,1,0,0,0,0
MATH,220,0,0,0,0,1,0,0,0,0
MATH,224,0,0,0,0,1,0,0,0,0
MATH,230,0,0,0,0,1,0,0,0,0
MATH,234,0,0,0,0,1,0,0,0,0
MATH,240,0,0,0,0,1,0,0,0,0
MATH,250,0,0,0,0,1,0,0,0,0
MATH,281,0,0,0,0,1,0,0,0,0
MATH,285,0,0,0,0,0,1,0,0,0
MATH,290,0,0,0,0,1,0,0,0,0
MATH,291,0,0,0,0,1,0,0,0,0
MATH,300,0,0,0,0,1,0,0,0,0
MATH,308,0,0,0,0,1,0,0,0,0
MATH,310,0,0,0,0,1,0,0,0,0
MATH,311,0,0,0,0,1,0,0,0,0
MATH,314,0,0,0,0,1,0,0,0,0
MATH,320,0,0,0,0,1,0,0,0,0
MATH,321,0,0,0,0,1,0,0,0,0
MATH,325,0,0,0,0,1,0,0,0,0
MATH,327,0,0,0,0,1,0,0,0,0
MATH,331,0,0,0,0,1,0,0,0,0
MATH,336,0,0,0,0,1,0,0,0,0
MATH,340,0,0,0,0,1,0,0,0,0
MATH,342,0,0,0,0,1,0,0,0,0
MATH,344,0,0,0,0,1,0,0,0,0
MATH,351,0,0,0,0,1,0,0,0,0
MATH,353,0,0,0,0,1,0,0,0,0
MATH,354,0,0,0,0,1,0,0,0,0
MATH,360,0,0,0,0,1,0,0,0,0
MATH,366,0,0,0,0,1,0,0,0,0
MATH,368,0,0,0,0,1,0,0,0,0
PERF_ST,316,0,0,0,1,0,0,0,0,0
PERF_ST,328,0,0,0,1,0,0,0,0,0
PHIL,150,0,0,0,0,1,0,0,0,0
PHIL,151,0,0,0,0,0,0,0,0,1
PHIL,210,0,0,0,0,0,0,0,0,1
PHIL,219,0,0,0,0,0,0,0,0,1
PHIL,220,0,0,0,0,0,0,0,0,1
PHIL,230,0,0,0,0,0,0,0,0,1
PHIL,240,0,0,0,0,0,0,0,0,1
PHIL,241,0,0,0,0,0,0,0,0,1
PHIL,250,0,0,0,0,1,0,0,0,0
PHIL,254,0,0,0,0,0,0,0,0,1
PHIL,259,0,0,0,0,0,0,0,0,1
PHIL,260,0,0,0,0,0,0,0,0,1
PHIL,261,0,0,0,0,0,0,0,0,1
PHIL,262,0,0,0,0,0,0,0,0,1
PHIL,269,0,0,0,0,0,0,0,0,1
PHIL,273,0,0,0,0,0,0,0,0,1
PHIL,310,0,0,0,0,0,0,0,0,1
PHIL,313,0,0,0,0,0,0,0,0,1
PHIL,315,0,0,0,0,0,0,0,0,1
PHIL,325,0,0,0,0,0,0,0,0,1
PHIL,327,0,0,0,0,0,0,0,0,1
PHIL,328,0,0,0,0,0,0,0,0,1
PHIL,330,0,0,0,0,0,0,0,0,1
PHIL,351,0,0,0,0,1,0,0,0,0
PHIL,353,0,0,0,0,0,0,0,0,1
PHIL,362,0,0,0,0,0,0,0,0,1
PHIL,370,0,0,0,0,0,0,0,0,1
PHIL,373,0,0,0,0,0,0,0,0,1
PHYSICS,103,0,0,0,0,1,0,0,0,0
PHYSICS,105,0,0,0,0,1,0,0,0,0
PHYSICS,125,0,0,0,0,1,0,0,0,0
PHYSICS,130,0,0,0,0,1,0,0,0,0
PHYSICS,135,0,0,0,0,1,0,0,0,0
PHYSICS,330,0,0,0,0,1,0,0,0,0
PHYSICS,332,0,0,0,0,1,0,0,0,0
PHYSICS,333,0,0,0,0,1,0,0,0,0
PHYSICS,337,0,0,0,0,1,0,0,0,0
PHYSICS,339,0,0,0,0,1,0,0,0,0
PHYSICS,352,0,0,0,0,1,0,0,0,0
PHYSICS,357,0,0,0,0,1,0,0,0,0
PHYSICS,358,0,0,0,0,1,0,0,0,0
PHYSICS,359,0,0,0,0,1,0,0,0,0
PHYSICS,361,0,0,0,0,1,0,0,0,0
PHYSICS,371,0,0,0,0,1,0,0,0,0
POLI_SCI,201,0,0,1,0,0,0,0,0,1
POLI_SCI,220,0,0,0,0,0,0,1,0,0
POLI_SCI,221,0,0,0,0,0,0,1,0,0
POLI_SCI,230,0,0,0,0,0,0,1,0,0
POLI_SCI,240,0,0,0,0,0,0,0,1,0
POLI_SCI,250,0,0,0,0,0,0,0,1,0
POLI_SCI,301,0,0,1,0,0,0,0,0,0
POLI_SCI,302,0,0,1,0,0,0,0,0,0
POLI_SCI,310,0,0,0,0,1,0,0,0,0
POLI_SCI,311,0,0,0,0,1,0,0,0,0
POLI_SCI,312,0,0,0,0,1,0,0,0,0
POLI_SCI,315,0,0,0,0,1,0,0,0,0
POLI_SCI,320,0,0,0,0,0,0,1,0,0
POLI_SCI,321,0,0,0,0,0,0,1,0,0
POLI_SCI,323,0,0,0,0,0,0,1,0,0
POLI_SCI,324,0,0,0,0,0,0,1,0,0
POLI_SCI,325,0,0,0,0,0,0,1,0,0
POLI_SCI,327,0,0,0,0,0,0,1,0,0
POLI_SCI,328,0,0,0,0,0,0,1,0,0
POLI_SCI,329,0,0,0,0,0,0,1,0,0
POLI_SCI,330,0,0,0,0,0,0,1,0,0
POLI_SCI,331,0,0,0,0,0,0,1,0,0
POLI_SCI,333,0,0,0,0,0,0,1,0,0
POLI_SCI,340,0,0,0,0,0,0,0,1,0
POLI_SCI,341,0,0,0,0,0,0,0,1,0
POLI_SCI,342,0,0,0,0,0,0,0,1,0
POLI_SCI,342,0,0,0,0,0,0,0,1,0
POLI_SCI,343,0,0,0,0,0,0,0,1,0
POLI_SCI,344,0,0,0,0,0,0,1,1,0
POLI_SCI,345,0,0,0,0,0,0,0,1,0
POLI_SCI,346,0,0,0,0,0,0,0,1,0
POLI_SCI,347,0,0,0,0,0,0,0,1,0
POLI_SCI,348,0,1,0,0,0,0,0,1,0
POLI_SCI,349,0,0,0,0,0,0,0,1,0
POLI_SCI,351,0,0,0,0,0,0,0,1,0
POLI_SCI,352,0,0,0,0,0,0,0,1,0
POLI_SCI,353,0,0,0,0,0,0,0,1,0
POLI_SCI,354,0,0,0,0,0,0,0,1,0
POLI_SCI,355,0,0,0,0,0,0,0,1,0
POLI_SCI,356,0,0,0,0,0,0,0,1,0
POLI_SCI,357,0,0,0,0,0,0,0,1,0
POLI_SCI,358,0,0,0,0,0,0,0,1,0
POLI_SCI,359,0,0,0,0,0,0,0,1,0
POLI_SCI,360,0,0,0,0,0,0,0,1,0
POLI_SCI,361,0,0,0,0,0,0,0,1,0
POLI_SCI,362,0,0,0,0,0,0,0,1,0
POLI_SCI,368,0,0,0,0,0,0,0,1,0
POLI_SCI,370,0,0,0,0,0,0,0,1,0
POLI_SCI,372,0,0,0,0,0,0,0,1,0
POLI_SCI,374,0,0,0,0,0,0,0,1,0
POLI_SCI,375,0,0,0,0,0,0,0,1,0
POLI_SCI,376,0,0,0,0,0,0,0,1,0
POLI_SCI,377,0,0,0,0,0,0,0,1,0
PSYCH,201,0,0,0,0,0,1,0,0,0
PSYCH,212,0,0,0,0,0,1,0,0,0
PSYCH,337,0,0,0,0,0,1,0,0,0
RTVF,180,1,0,0,0,0,0,0,0,0
RTVF,230,0,0,0,1,0,0,0,0,0
RTVF,220,1,0,0,0,0,0,0,0,0
RELIGION,220,0,0,0,1,0,0,0,0,0
RELIGION,221,0,0,0,1,0,0,0,0,0
RELIGION,264,0,0,0,1,0,0,0,0,0
RELIGION,310,0,0,1,0,0,0,0,0,0
RELIGION,331,0,0,0,1,0,0,0,0,0
RELIGION,320,0,0,0,1,0,0,0,0,0
SESP,210,0,0,0,0,0,1,0,0,0
SLAVIC,210,0,0,0,1,0,0,0,0,0
SLAVIC,211,0,0,0,1,0,0,0,0,0
SLAVIC,255,0,0,1,0,0,0,0,0,0
SLAVIC,261,0,0,1,0,0,0,0,0,0
SLAVIC,267,0,0,0,1,0,0,0,0,0
SLAVIC,310,0,0,0,1,0,0,0,0,0
SLAVIC,311,0,0,0,1,0,0,0,0,0
SLAVIC,313,0,0,0,1,0,0,0,0,0
SLAVIC,314,0,0,0,1,0,0,0,0,0
SLAVIC,318,0,0,0,1,0,0,0,0,0
SLAVIC,319,0,0,0,1,0,0,0,0,0
SLAVIC,350,0,0,0,1,0,0,0,0,0
SLAVIC,359,0,0,0,1,0,0,0,0,0
SLAVIC,360,0,0,0,1,0,0,0,0,0
SLAVIC,361,0,0,0,1,0,0,0,0,0
SLAVIC,369,0,0,0,1,0,0,0,0,0
SLAVIC,375,0,0,0,1,0,0,0,0,0
SLAVIC,377,0,0,0,1,0,0,0,0,0
SLAVIC,378,1,0,0,0,0,0,0,0,0
SLAVIC,390,0,0,0,1,0,0,0,0,0
SLAVIC,391,0,0,1,0,0,0,0,0,0
SLAVIC,392,0,0,0,1,0,0,0,0,0
SOCIOL,215,0,1,0,1,0,0,0,0,0
SOCIOL,260,0,0,0,1,0,1,0,0,0
SOCIOL,303,0,0,0,1,0,1,0,0,0
SOCIOL,314,0,0,0,1,0,0,0,0,1
SOCIOL,329,0,0,0,1,0,1,0,0,0
SPANISH,210,0,0,0,1,0,0,0,0,0
SPANISH,211,0,0,0,1,0,0,0,0,0
SPANISH,220,0,0,0,1,0,0,0,0,0
SPANISH,223,0,0,0,1,0,0,0,0,0
SPANISH,230,0,0,0,1,0,0,0,0,0
SPANISH,231,0,0,0,1,0,0,0,0,0
SPANISH,250,0,0,0,1,0,0,0,0,0
SPANISH,251,0,0,0,1,0,0,0,0,0
SPANISH,261,0,0,0,1,0,0,0,0,0
SPANISH,310,0,0,0,1,0,0,0,0,0
SPANISH,320,0,0,0,1,0,0,0,0,0
SPANISH,321,0,0,0,1,0,0,0,0,0
SPANISH,323,0,0,0,1,0,0,0,0,0
SPANISH,330,0,0,0,1,0,0,0,0,0
SPANISH,331,0,0,0,1,0,0,0,0,0
SPANISH,332,0,0,0,1,0,0,0,0,0
SPANISH,333,0,0,0,1,0,0,0,0,0
SPANISH,334,0,0,0,1,0,0,0,0,0
SPANISH,335,0,0,0,1,0,0,0,0,0
SPANISH,340,0,0,0,1,0,0,0,0,0
SPANISH,341,0,0,0,1,0,0,0,0,0
SPANISH,342,0,0,0,1,0,0,0,0,0
SPANISH,343,0,0,0,1,0,0,0,0,0
SPANISH,344,0,0,0,1,0,0,0,0,0
SPANISH,345,0,0,0,1,0,0,0,0,0
SPANISH,346,0,0,0,1,0,0,0,0,0
SPANISH,347,0,0,0,1,0,0,0,0,0
SPANISH,395,0,0,0,1,0,0,0,0,0
SPANISH,397,0,0,0,1,0,0,0,0,0
STAT,201,0,0,0,0,0,1,0,0,0
STAT,202,0,0,0,0,0,1,0,0,0
STAT,210,0,0,0,0,0,1,0,0,0
STAT,232,0,0,0,0,0,1,0,0,0
STAT,320,0,0,0,0,0,1,0,0,0
STAT,325,0,0,0,0,0,1,0,0,0
STAT,328,0,0,0,0,0,1,0,0,0
STAT,338,0,0,0,0,0,1,0,0,0
STAT,342,0,0,0,0,0,1,0,0,0
STAT,344,0,0,0,0,0,1,0,0,0
STAT,345,0,0,0,0,0,1,0,0,0
STAT,348,0,0,0,0,0,1,0,0,0
STAT,350,0,0,0,0,0,1,0,0,0
STAT,351,0,0,0,0,0,1,0,0,0
STAT,352,0,0,0,0,0,1,0,0,0
STAT,354,0,0,0,0,0,1,0,0,0
STAT,355,0,0,0,0,0,1,0,0,0
STAT,365,0,0,0,0,0,1,0,0,0
STAT,370,0,0,0,0,0,1,0,0,0
THEATRE,140,0,0,0,1,0,0,0,0,0
THEATRE,365,0,0,0,1,0,0,0,0,0
